GameID,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Global_Sales
T7204,Let's Yoga!,DS,2007,Misc,Konami Digital Entertainment,,,tbd,,Vanpool,E,0.02
T7205,InuYasha: Feudal Combat,PS2,2005,Fighting,Namco Bandai Games,52,14,8.3,21,Eighting,T,0.27
T7206,Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,85,14,6.2,144,Konami,E,0.11
T7207,Samurai Warriors: Xtreme Legends,PS2,2004,Action,Tecmo Koei,72,17,8.6,13,Omega Force,T,0.45
T7208,The Urbz: Sims in the City,GC,2004,Simulation,Electronic Arts,73,19,8.4,16,Maxis,T,0.4
T7209,Army Men: Green Rogue,PS,2001,Action,3DO,,,,,,,0.07
T7210,Game no Kanzume Vol 1,SCD,1994,Misc,Sega,,,,,,,0.05
T7211,NCAA March Madness 06,XB,2005,Sports,Electronic Arts,76,21,7.2,5,EA Canada,E,0.2
T7212,Dragon Ball: Revenge of King Piccolo,Wii,2009,Action,Namco Bandai Games,65,25,7.3,15,Media Vision,E10+,0.2
T7213,Fireball,2600,1981,Action,Starpath Corp.,,,,,,,0.33
T7214,Tiger Woods PGA Tour 08,PS2,2007,Sports,Electronic Arts,65,10,tbd,,EA Salt Lake,E,0.39
T7215,Portal 2,X360,2011,Shooter,Valve Software,95,66,8.5,997,Valve Software,E10+,2.08
T7216,Mega Man Battle Network 3 Blue / White Version,GBA,2002,Role-Playing,Capcom,,,,,,,1.29
T7217,"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005,Platform,Midway Games,,,tbd,,Artificial Mind and Movement,E,0.12
T7218,Sniper Elite,PC,2005,Shooter,MC2 Entertainment,76,13,8,142,Rebellion,M,0.02
T7219,Star Wars Episode 1: Jedi Power Battles,PS,1999,Action,LucasArts,,,,,,,1.21
T7220,Etrian Odyssey IV: Legends of the Titans,3DS,2012,Role-Playing,Atlus,,,,,,,0.38
T7221,Teenage Mutant Ninja Turtles: Smash-Up,PS2,2009,Fighting,Ubisoft,,,8.4,12,Game Arts,E10+,0.21
T7222,Cabela's Outdoor Adventures (2009),PS2,2009,Sports,Activision Value,,,6.6,5,Sand Grain Studios,T,0.14
T7223,Operation Flashpoint: Dragon Rising,X360,2009,Shooter,Codemasters,77,47,7.8,112,Codemasters,M,0.93
T7224,DiRT 3,X360,2011,Racing,Codemasters,87,81,7.1,166,Codemasters,T,0.72
T7225,Culdcept SAGA,X360,2006,Role-Playing,Namco Bandai Games,75,33,8.7,49,"Omiya Soft, Jamsworks",T,0.16
T7226,Time Leap,X360,2009,Adventure,Prototype,,,,,,,0.01
T7227,"WarioWare, Inc.: Mega MicroGame$",GBA,2003,Puzzle,Nintendo,,,,,,,1.23
T7228,Operation Abyss: New Tokyo Legacy,PSV,2014,Role-Playing,Nippon Ichi Software,66,25,7.3,24,Experience Inc.,M,0.1
T7229,Sin and Punishment,N64,2000,Shooter,Nintendo,,,,,,,0.13
T7230,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,2010,Simulation,Square Enix,,,,,,,0.02
T7231,Sengoku,PC,2011,Strategy,Paradox Interactive,70,13,6.8,86,Paradox Development Studio,T,0.01
T7232,GoldenEye: Rogue Agent,GC,2004,Shooter,Electronic Arts,60,35,6.7,14,EA LA,T,0.36
T7233,Pop'n Music Portable,PSP,2010,Misc,Konami Digital Entertainment,,,,,,,0.13
T7234,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,2005,Misc,THQ,,,,,,,0.65
T7235,Turok: Evolution,PS2,2002,Shooter,Acclaim Entertainment,61,20,7.3,27,Acclaim,M,1.31
T7236,Sonic Adventure 2 Battle,GC,2001,Platform,Sega,73,28,8.3,179,Sonic Team,E,2.56
T7237,The Mummy Returns,PS2,2001,Action,Universal Interactive,44,13,7,11,Blitz Games,T,0.5
T7238,Family Party: Fitness Fun,Wii,2010,Sports,D3Publisher,,,tbd,,Tamsoft,E10+,0.15
T7239,GRID Autosport,PC,2014,Racing,Codemasters,78,35,6.2,257,Codemasters,E,0.02
T7240,PopCap Arcade Vol 1,X360,2007,Puzzle,PopCap Games,,,tbd,,PopCap,E,0.04
T7241,The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,95,98,9.1,8003,Naughty Dog,M,5.87
T7242,Madden NFL 2002,GC,2001,Sports,Electronic Arts,89,12,tbd,,EA Sports,E,0.61
T7243,Alpha Protocol,X360,2010,Role-Playing,Sega,63,68,7.2,201,Obsidian Entertainment,M,0.39
T7244,Self-Defense Training Camp,X360,2011,Sports,Ubisoft,21,5,5,25,Ubisoft,T,0.12
T7245,Yomawari,PSV,2015,Adventure,Nippon Ichi Software,,,,,,,0.11
T7246,Diabolik Lovers: More Blood,PSV,2015,Adventure,Idea Factory,,,,,,,0.02
T7247,Sled Storm,PS,1998,Racing,Electronic Arts,,,,,,,1.62
T7248,Dancing with the Stars: We Dance!,Wii,2008,Misc,Activision,,,,,,,0.38
T7249,NASCAR Thunder 2003,GC,2002,Racing,Electronic Arts,85,12,6.6,5,EA Sports,E,0.31
T7250,Farming Simulator 17,PC,2016,Simulation,Focus Home Interactive,64,5,8,20,Giants Software,E,0.65
T7251,Timmy Time,DS,2011,Action,Avanquest,,,,,,,0.02
T7252,NBA 2K2,PS2,2002,Sports,Sega,89,19,7.8,16,Visual Concepts,E,1.22
T7253,Resident Evil: Revelations 2,XOne,2015,Action,Capcom,75,22,7.5,106,Capcom,M,0.1
T7254,The Next Tetris,PS,1998,Puzzle,Atari,,,,,,,0.81
T7255,Sleeping Dogs,XOne,2014,Action,Square Enix,,,,,,,0.2
T7256,NBA Jam,X360,2010,Sports,Electronic Arts,75,30,7,24,EA Canada,E,0.39
T7257,FIFA 16,PS3,2015,Sports,Electronic Arts,,,3.2,58,EA Sports,E,2.71
T7258,Worms: A Space Oddity,Wii,2008,Strategy,THQ,64,26,4.3,13,Team 17,E10+,0.08
T7259,ESPN College Hoops 2K5,PS2,2004,Sports,Sega,86,14,8.1,10,Visual Concepts,E,0.84
T7260,Mega Man Anniversary Collection,GC,2004,Platform,Capcom,81,32,8.8,17,Atomic Planet Entertainment,E,0.42
T7261,Rumble Roses,PS2,2004,Fighting,Konami Digital Entertainment,66,44,8.5,20,Yuke's,M,0.39
T7262,Disney Tangled,Wii,2010,Action,Disney Interactive Studios,,,,,,,0.67
T7263,Super Robot Taisen Neo,Wii,2009,Strategy,Namco Bandai Games,,,,,,,0.05
T7264,The Walking Dead: Season One,PC,2012,Adventure,Avanquest Software,,,,,,,0.03
T7265,Metro 2033,PC,2010,Shooter,THQ,81,40,8.1,1472,4A Games,M,0.24
T7266,Bleach: The Blade of Fate,DS,2006,Fighting,Sega,83,32,7.5,23,Treasure,T,0.45
T7267,Tokimeki Memorial: Forever with You,PS,1995,Simulation,Konami Digital Entertainment,,,,,,,0.58
T7268,The Amazing Spider-Man 2 (2014),XOne,2014,Action,Activision,,,,,,,0.22
T7269,Supremacy MMA,PS3,2011,Fighting,505 Games,47,17,6.5,4,Kung Fu Factory,M,0.12
T7270,Phantom Crash,XB,2002,Simulation,Phantagram,74,23,8.3,14,Genki,T,0.05
T7271,Pinball Hall of Fame: The Williams Collection,X360,2009,Misc,Crave Entertainment,83,18,8.3,16,Farsight Studios,E10+,0.12
T7272,LEGO Dimensions,PS4,2015,Action,Warner Bros. Interactive Entertainment,80,53,7.1,65,Traveller's Tales,E10+,0.73
T7273,Heatseeker,Wii,2007,Action,Codemasters,62,25,6.2,32,IR Gurus,T,0.1
T7274,Warhammer: Dark Omen,PS,1998,Strategy,Electronic Arts,,,,,,,0.04
T7275,Night Wizard the Video Game: Denial of the World,PS2,2008,Adventure,5pb,,,,,,,0.02
T7276,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,2015,Action,Namco Bandai Games,,,,,,,0.11
T7277,Bomberman Max 2: Red Advance,GBA,2002,Puzzle,Vivendi Games,75,9,tbd,,Hudson,E,0.07
T7278,Saints Row IV,PC,2013,Action,Deep Silver,86,45,7.4,1543,Volition Inc.,M,0.19
T7279,Virtual Chess 64,N64,1998,Misc,Titus,,,,,,,0.06
T7280,Avalon Code,DS,2008,Role-Playing,Rising Star Games,71,29,7.4,13,"Matrix Software, Marvelous Entertainment",E10+,0.24
T7281,Age of Empires III: The Asian Dynasties,PC,2007,Strategy,Microsoft Game Studios,81,19,8.5,71,Big Huge Games,T,0.06
T7282,Unreal Tournament 2004,PC,2004,Shooter,Atari,93,48,8.9,537,Epic Games,M,0.02
T7283,Tactics Ogre: Let Us Cling Together,SNES,1995,Role-Playing,Quest,,,,,,,0.71
T7284,Houshinengi,PS,1998,Strategy,Tecmo Koei,,,,,,,0.14
T7285,DJ Max Portable 3,PSP,2010,Misc,CyberFront,,,4.6,9,"PM Studios Inc., Pentavision Entertainment",E10+,0.03
T7286,Board Game Classics,GBA,2005,Misc,"Destination Software, Inc",,,tbd,,Black Lantern Studios,E,0.08
T7287,Lollipop Chainsaw,PS3,2012,Action,Warner Bros. Interactive Entertainment,67,37,7.1,199,Grasshopper Manufacture,M,0.66
T7288,Superman Returns,X360,2006,Action,Electronic Arts,51,48,6.2,49,EA Tiburon,T,0.26
T7289,Battalion Wars 2,Wii,2007,Strategy,Nintendo,75,38,7.6,45,Kuju Entertainment,T,0.34
T7290,Backbreaker,PS3,N/A,Sports,Unknown,58,25,7,52,NaturalMotion,E,0.17
T7291,Horsez,DS,2006,Simulation,Ubisoft,,,8.7,14,Virtual Toys,E,0.42
T7292,Just Dance 2016,PS4,2015,Misc,Ubisoft,73,10,6.8,20,Ubisoft,E10+,0.36
T7293,SingStar: Made In Germany,PS3,2009,Misc,Sony Computer Entertainment,,,,,,,0.08
T7294,Backyard Wrestling 2: There Goes the Neighborhood,PS2,2004,Fighting,Eidos Interactive,46,23,4.7,10,Paradox Development,M,0.28
T7295,SimCity Creator (JP sales),DS,2008,Simulation,Electronic Arts,,,,,,,0.18
T7296,Mafia,PC,2002,Action,Take-Two Interactive,88,27,9.1,863,Illusion Softworks,M,0.04
T7297,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,2010,Action,Takara Tomy,,,,,,,0.02
T7298,Angelique Trois,PS2,2000,Adventure,Tecmo Koei,,,,,,,0.06
T7299,Triple Play 98,PS,1997,Sports,Electronic Arts,,,,,,,1.1
T7300,Forza Horizon 3,XOne,2016,Racing,Microsoft Game Studios,91,90,7.4,594,Playground Games,E,1.08
T7301,Neverwinter Nights Diamond,PC,2004,Role-Playing,Atari,,,8.2,11,BioWare,M,0.02
T7302,LEGO Star Wars II: The Original Trilogy,DS,2006,Action,LucasArts,47,9,5,38,Amaze Entertainment,E,1.07
T7303,MX 2002 Featuring Ricky Carmichael,PS2,2001,Racing,THQ,76,17,8.3,9,Pacific Coast Power & Light,E,0.56
T7304,Star Wars: Empire at War - Forces of Corruption,PC,2006,Strategy,LucasArts,75,25,8.6,79,Petroglyph,T,0.02
T7305,Miami Law,DS,2009,Adventure,Konami Digital Entertainment,56,14,8.8,4,Hudson Entertainment,T,0.1
T7306,LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,76,7,7.7,10,Traveller's Tales,E10+,1.76
T7307,Intellivision Lives!,XB,2004,Misc,Crave Entertainment,,,,,,,0.05
T7308,SaGa Frontier,PS,1997,Role-Playing,SquareSoft,,,,,,,1.35
T7309,Full Spectrum Warrior: Ten Hammers,PS2,2006,Strategy,THQ,71,26,8,5,Pandemic Studios,M,0.07
T7310,LEGO Legends of Chima: Laval's Journey,PSV,2013,Adventure,Warner Bros. Interactive Entertainment,64,5,6.6,8,TT Games,E10+,0.13
T7311,Grease,DS,2010,Misc,505 Games,,,tbd,,Big Head Games Ltd.,E10+,0.11
T7312,Miami Nights: Singles in the City,DS,2008,Simulation,Ubisoft,48,6,7.1,7,Gameloft,T,0.08
T7313,The Bouncer,PS2,2000,Action,Sony Computer Entertainment,66,20,8,35,DreamFactory,T,0.99
T7314,Legion: The Legend of Excalibur,PS2,2002,Action,Midway Games,51,21,7,6,7 Studios,M,0.22
T7315,Over the Hedge: Hammy Goes Nuts!,PSP,2006,Platform,Activision,58,7,tbd,,Amaze Entertainment,E,0.05
T7316,The Mummy: Tomb of the Dragon Emperor,PS2,2008,Action,Vivendi Games,38,7,6.8,6,Eurocom Entertainment Software,T,0.25
T7317,Kung Fu Panda: Showdown of Legendary Legends,3DS,2015,Action,Little Orbit,,,tbd,,"Vicious Cycle, Little Orbit",E10+,0.03
T7318,Tokobot,PSP,2005,Platform,Take-Two Interactive,72,30,7.3,8,Tecmo,E,0.06
T7319,Dragon Ball GT: Transformation,GBA,2005,Action,Atari,69,12,8.2,26,Webfoot Technologies,E10+,0.28
T7320,Song of the Deep,PC,2016,Action,Insomniac Games,73,12,6.3,15,Insomniac Games,E,0.03
T7321,Renegade Racers,PS,1999,Racing,Interplay,,,,,,,0.03
T7322,LocoRoco,PSP,2006,Platform,Sony Computer Entertainment,83,67,8.7,89,SCE Japan Studio,E,0.38
T7323,Frontlines: Fuel of War,X360,2008,Shooter,THQ,75,55,7.8,77,Kaos Studios,T,0.56
T7324,High Rollers Casino,XB,2004,Misc,Mud Duck Productions,,,7.8,4,Virtual Toys,E,0.13
T7325,NFL Blitz Pro,XB,2003,Sports,Midway Games,71,14,6.6,8,Midway,E,0.05
T7326,The Conduit,Wii,2009,Shooter,Sega,69,79,8.2,258,High Voltage Software,T,0.57
T7327,The Magic School Bus: Oceans,DS,2011,Adventure,Scholastic Inc.,,,tbd,,CokeM Interactive,E,0.21
T7328,Fishdom,DS,2011,Puzzle,Atari,,,tbd,,Playrix Entertainment,E,0.05
T7329,Max Payne,PS2,2001,Shooter,Take-Two Interactive,80,21,8.5,86,Rockstar Toronto,M,3.31
T7330,Future Tactics: The Uprising,XB,2004,Strategy,JoWood Productions,61,24,tbd,,,,0.03
T7331,Gretzky NHL 2005,PS2,2004,Sports,Sony Computer Entertainment,66,24,9.1,14,Page 44 Studios,E,0.17
T7332,Tearaway,PSV,2013,Adventure,Sony Computer Entertainment Europe,87,82,8.9,391,Media Molecule,E,0.61
T7333,Just Dance: Disney Party,Wii,2012,Misc,Ubisoft,,,tbd,,"Disney Interactive Studios, Land Ho!",E,0.12
T7334,Order Up!,Wii,2008,Misc,Zoo Digital Publishing,,,,,,,0.21
T7335,Flag Capture,2600,N/A,Action,Atari,,,,,,,0.27
T7336,Dakar 2: The World's Ultimate Rally,GC,2003,Racing,Acclaim Entertainment,,,,,,,0.03
T7337,King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,2010,Fighting,SNK Playmore,,,,,,,0.01
T7338,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,1997,Role-Playing,Hudson Soft,,,,,,,0.26
T7339,Blade II,XB,2002,Action,Activision,53,20,4,4,Mucky Foot Productions,M,0.13
T7340,Midnight Club: Street Racing,PS2,2000,Racing,Take-Two Interactive,78,18,7.8,21,Angel Studios,T,2.63
T7341,Art Academy: Lessons for Everyone,3DS,2012,Action,Nintendo,81,14,7.6,22,"Nintendo, Headstrong Games",E,0.46
T7342,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015,Action,Square Enix,,,,,,,0.74
T7343,Big Bass World Championship,PS,1997,Sports,Starfish,,,,,,,0.36
T7344,Digimon Rumble Arena 2,GC,2004,Fighting,Atari,71,5,8.1,7,Black Ship Games,T,0.04
T7345,Vampire Rain: Altered Species,PS3,2008,Action,Ignition Entertainment,30,15,3.5,36,Artoon,M,0.06
T7346,Iridium Runners,PS2,2008,Racing,SouthPeak Games,57,12,tbd,,Playstos Entertainment,E,0.02
T7347,Transformers: Dark of the Moon - Autobots/Decepticons,DS,2011,Action,Activision,,,,,,,0.44
T7348,Ener-G: Gym Rockets,DS,2008,Sports,Ubisoft,,,tbd,,1st Playable Productions,E,0.39
T7349,Tony Hawk's Project 8,PSP,2006,Sports,Activision,68,11,7.6,14,Page 44 Studios,T,0.56
T7350,Ninja Gaiden Sigma,PSV,2012,Action,Tecmo Koei,,,,,,,0.23
T7351,Neo Contra,PS2,2004,Shooter,Konami Digital Entertainment,65,37,7.1,8,KCET,M,0.21
T7352,Corvette,PS2,2004,Racing,TDK Mediactive,57,15,6.5,21,Steel Monkeys,E,1.33
T7353,Worms World Party,PC,2001,Strategy,Virgin Interactive,75,8,7.6,68,Team 17,E,0.02
T7354,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,PS2,2000,Simulation,Konami Digital Entertainment,,,,,,,0.06
T7355,Legendary,PS3,2008,Shooter,Atari,50,31,7.1,31,Spark Unlimited,M,0.13
T7356,Final Fantasy Fables: Chocobo's Dungeon,Wii,2007,Role-Playing,Square Enix,76,34,8,20,h.a.n.d. Inc.,E10+,0.21
T7357,NFL Blitz 20-03,GC,2002,Sports,Midway Games,72,11,tbd,,Point of View,E,0.14
T7358,Jillian Michaels Fitness Ultimatum 2010,Wii,2009,Sports,Majesco Entertainment,,,tbd,,Collision Studios,E,0.56
T7359,Satomi Hakkenden: Hachi Tamanoki,PSP,2014,Adventure,Quinrose,,,,,,,0.01
T7360,Brute Force,XB,2003,Shooter,Microsoft Game Studios,77,45,7.8,49,Digital Anvil,M,0.83
T7361,McDROID,PSP,2011,Strategy,Namco Bandai Games,,,,,,,0.05
T7362,Cold War,XB,2005,Shooter,DreamCatcher Interactive,60,25,8,4,Mindware Studios,T,0.02
T7363,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,2010,Adventure,Sony Computer Entertainment,,,,,,,0.07
T7364,Syberia II,XB,2004,Adventure,Ubisoft,71,7,8.7,6,Microids,T,0.03
T7365,Nano Diver,PSP,2011,Action,Takara Tomy,,,,,,,0.02
T7366,Mary-Kate and Ashley: Crush Course,PS,2001,Action,Acclaim Entertainment,,,,,,,0.14
T7367,Unending Bloody Call,PSP,2012,Action,Asgard,,,,,,,0.01
T7368,Captain America: Super Soldier,DS,N/A,Action,Sega,,,,,,,0.05
T7369,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011,Fighting,Namco Bandai Games,,,,,,,0.06
T7370,Raiders of the Lost Ark,2600,1981,Action,Atari,,,,,,,0.5
T7371,Romance of the Three Kingdoms XII,PS3,2012,Strategy,Tecmo Koei,,,,,,,0.09
T7372,Dawn of Heroes,DS,2010,Role-Playing,Majesco Entertainment,69,4,tbd,,Wicked Studios,E10+,0.08
T7373,RPG Maker 3,PS2,2004,Role-Playing,Enterbrain,69,16,7.9,14,Runtime,E10+,0.06
T7374,Pro Evolution Soccer 2015,PC,2014,Sports,Konami Digital Entertainment,82,8,5.8,173,Konami,,0.06
T7375,Custom Beat Battle: Draglade 2,DS,2008,Fighting,Namco Bandai Games,,,,,,,0.03
T7376,Super Scope 6,SNES,1991,Shooter,Nintendo,,,,,,,1.65
T7377,DS Bimoji Training,DS,2008,Misc,Nintendo,,,,,,,0.56
T7378,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,2007,Adventure,Alchemist,,,,,,,0.07
T7379,Mario Party 9,Wii,2012,Misc,Nintendo,73,45,6.8,155,Nd Cube,E,3.13
T7380,Cloudy With a Chance of Meatballs,X360,2009,Platform,Ubisoft,62,12,6.5,11,Ubisoft Shanghai,E,0.09
T7381,NHL 11,X360,2010,Sports,Electronic Arts,88,49,7.7,71,Electronic Arts,E10+,0.73
T7382,Bass Hunter 64,N64,1999,Sports,Take-Two Interactive,,,,,,,0.31
T7383,Peter Jackson's King Kong: The Official Game of the Movie,GC,2005,Action,Ubisoft,81,30,8.3,8,Ubisoft Montpellier,T,0.24
T7384,Cool Boarders,PS,1996,Sports,Sony Computer Entertainment,,,,,,,0.43
T7385,Gekikuukan Pro Yakyuu: At the End of the Century 1999,PS2,2000,Sports,SquareSoft,,,,,,,0.54
T7386,Drill Dozer,GBA,N/A,Platform,Unknown,81,34,8.3,10,Game Freak,E,0.05
T7387,Formula 1 Championship Edition,PS,1997,Racing,Psygnosis,,,,,,,0.36
T7388,Madden NFL 10,X360,2009,Sports,Electronic Arts,85,58,6.1,90,EA Tiburon,E,2.83
T7389,The Scorpion King: Rise of the Akkadian,PS2,2002,Action,Universal Interactive,47,12,7.2,6,VU Games,T,0.23
T7390,Metal Gear Solid: The Essential Collection (JP sales),PS2,2007,Adventure,Konami Digital Entertainment,,,,,,,0.03
T7391,Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,64,4,6.1,16,Coyote Developments,M,0.11
T7392,A Witch's Tale,DS,2009,Role-Playing,Nippon Ichi Software,50,17,6.2,9,"Nippon Ichi Software, Hit Maker",E10+,0.11
T7393,Matchbox Cross Town Heroes,GBA,2002,Racing,THQ,,,,,,,0.17
T7394,Diabolik Lovers,PSP,2012,Adventure,Idea Factory,,,,,,,0.05
T7395,Freaky Flyers,GC,N/A,Racing,Unknown,69,14,6.5,6,Midway,T,0.01
T7396,Dynasty Warriors,PSP,2004,Action,Tecmo Koei,62,26,7.3,24,Koei,T,0.51
T7397,Zoop,PS,1995,Puzzle,MediaQuest,,,,,,,0.05
T7398,Call Of Duty 2: Big Red One,GC,2005,Shooter,Activision,76,28,7.9,14,Treyarch,T,0.33
T7399,Germany's Next Topmodel 2011,DS,2011,Simulation,7G//AMES,,,,,,,0.02
T7400,Yoshi Touch & Go (JP sales),DS,2005,Platform,Nintendo,,,,,,,0.22
T7401,Pro Evolution Soccer 2017,PC,2016,Sports,Konami Digital Entertainment,69,9,3.7,137,Konami,E,0.02
T7402,Dragon Ball Z: Ultimate Tenkaichi,PS3,2011,Fighting,Namco Bandai Games,58,26,5.4,77,Spike,T,0.61
T7403,Sphinx and the Cursed Mummy,XB,2003,Action,THQ,79,21,9.1,11,Eurocom Entertainment Software,T,0.12
T7404,Freekstyle,GC,2002,Racing,Electronic Arts,78,11,tbd,,Page 44 Studios,E,0.09
T7405,Thomas & Friends: Hero of the Rails,DS,2010,Misc,Unknown,,,,,,,0.08
T7406,NBA Live 96,PS,1996,Sports,Electronic Arts,,,,,,,0.33
T7407,Outlaw Golf,GC,2002,Sports,TDK Mediactive,69,14,tbd,,Hypnotix,T,0.08
T7408,Flushed Away,GC,2006,Platform,D3Publisher,47,4,tbd,,Monkey Bar Games,E,0.16
T7409,Popeye,NES,1983,Platform,Nintendo,,,,,,,1.1
T7410,Shadow The Hedgehog,GC,2005,Platform,Sega,51,22,6.6,120,Sonic Team,E10+,0.99
T7411,Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,2008,Adventure,Alchemist,,,,,,,0.02
T7412,Downhill Domination,PS2,2003,Racing,Codemasters,79,40,8.9,32,Incognito Inc.,T,0.47
T7413,Pitfall: The Mayan Adventure,GBA,2001,Platform,Interplay,58,10,tbd,,Pipe Dream Interactive,E,0.28
T7414,Gundam Breaker,PSV,2013,Action,Namco Bandai Games,,,,,,,0.09
T7415,SSX 3,PS2,2003,Sports,Electronic Arts,93,41,9.1,125,EA Canada,E,1.67
T7416,LEGO Marvel Super Heroes,DS,2013,Action,Warner Bros. Interactive Entertainment,,,4.8,5,TT Games,E10+,0.38
T7417,Manhunt 2,PS2,2007,Action,Take-Two Interactive,67,22,7.8,53,Rockstar London,M,0.56
T7418,Disney Princess: Enchanting Storybooks,Wii,2011,Misc,THQ,,,tbd,,Page 44 Studios,E,0.39
T7419,Winter Blast: 9 Snow & Ice Games,Wii,2010,Sports,Destineer,,,,,,,0.02
T7420,Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010,Platform,D3Publisher,51,5,5.3,4,Papaya Studios,E10+,0.18
T7421,Tetris Party Deluxe,Wii,2010,Puzzle,Nintendo,72,19,5.8,4,"Tetris Online, Inc",E,0.56
T7422,Puzzle Challenge: Crosswords and More!,PSP,2006,Puzzle,Crave Entertainment,,,,,,,0.2
T7423,Gaia Saver Hero Saidai no Sakusen,SNES,1994,Role-Playing,Banpresto,,,,,,,0.03
T7424,Mario Tennis Open,3DS,2012,Sports,Nintendo,69,58,6.9,110,Camelot Software Planning,E,0.95
T7425,Billy Hatcher and the Giant Egg,GC,2003,Platform,Sega,71,37,8.7,31,Sonic Team,E,0.25
T7426,Might & Magic Heroes VII,PC,2015,Strategy,Ubisoft,,,,,,,0.09
T7427,Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,,,,,,,0.2
T7428,Stuntman: Ignition,PS2,2007,Racing,THQ,71,8,6.4,8,Paradigm Entertainment,T,0.27
T7429,Blood Omen 2,GC,2002,Action,Eidos Interactive,71,15,tbd,,Crystal Dynamics,M,0.05
T7430,Nicktoons: Unite!,DS,2006,Adventure,THQ,,,,,,,0.11
T7431,Titanic Mystery,DS,2010,Puzzle,PlayV,,,tbd,,Purple Hills,T,0.07
T7432,Legendary,PC,2008,Shooter,Atari,50,23,6.6,104,Spark Unlimited,M,0.02
T7433,World of Final Fantasy,PSV,2016,Role-Playing,Square Enix,77,5,8.6,46,Square Enix,E10+,0.21
T7434,Persona 4: Arena Ultimax,X360,2014,Fighting,Atlus,85,15,7.4,35,Arc System Works,T,0.08
T7435,Mah Jong Quest: Expeditions,DS,2007,Puzzle,Avanquest,,,tbd,,Game Brains,E,0.29
T7436,Resident Evil 4,Wii,2007,Action,Capcom,,,,,,,2.22
T7437,Glover,PS,1999,Platform,Atari,,,,,,,0.17
T7438,SAW,PS3,2009,Action,Konami Digital Entertainment,59,41,6.4,28,Zombie Studios,M,0.36
T7439,Disney's Cinderella: Magical Dreams,GBA,N/A,Platform,Disney Interactive Studios,69,7,tbd,,Culture Brain,E,0.14
T7440,Hot Shots Tennis,PS2,2006,Sports,Sony Computer Entertainment,70,44,8.1,8,Clap Hanz,E,0.9
T7441,J Stars Victory Vs.,PS3,2014,Fighting,Namco Bandai Games,,,7.9,11,Bandai Namco Games,,0.31
T7442,Magic Carpet,PS,1995,Shooter,Electronic Arts,,,,,,,0.05
T7443,Romancing SaGa 3,SNES,1995,Role-Playing,SquareSoft,,,,,,,1.3
T7444,Hirameki Action: Chibikko Wagyan no Daiki na Bouken,DS,2009,Action,Namco Bandai Games,,,,,,,0.01
T7445,FIFA Street 2,GC,2006,Sports,Electronic Arts,63,16,5.7,7,EA Canada,E,0.11
T7446,Major League Baseball 2K11,X360,2011,Sports,Take-Two Interactive,69,27,6.8,24,Visual Concepts,E,0.45
T7447,NASCAR 09,X360,2008,Racing,Electronic Arts,69,32,7.8,15,EA Games,E,0.25
T7448,Bejeweled Blitz,PC,2010,Puzzle,Mastertronic,,,tbd,,PopCap,E,0.02
T7449,Rock Band 4,PS4,2015,Misc,Harmonix Music Systems,78,51,6.3,87,Harmonix Music Systems,T,0.38
T7450,The Monkey King: The Legend Begins,Wii,2007,Shooter,Starfish,,,tbd,,Opera House,E,0.04
T7451,Star Wars: Dark Forces,PC,1994,Shooter,LucasArts,,,,,,,1.95
T7452,Ghostbusters,2600,1985,Puzzle,Activision,,,,,,,0.45
T7453,Imagine: Rock Star,DS,2008,Simulation,Ubisoft,,,tbd,,Gevo Entertainment,E,0.81
T7454,Tiger & Bunny: On-Air Jack!,PSP,2012,Action,Namco Bandai Games,,,,,,,0.03
T7455,M&M's Blast!,GBA,2001,Puzzle,Unknown,,,,,,,0.27
T7456,Resident Evil,SAT,1997,Action,Capcom,,,,,,,0.17
T7457,Rocket: Robot on Wheels,N64,1999,Platform,Ubisoft,,,,,,,0.12
T7458,Nyaruko-San: Nafushigatai Game no You na Mono,PSV,2013,Adventure,5pb,,,,,,,0.01
T7459,Hot Wheels Ultimate Racing,PSP,2007,Action,Activision,60,6,tbd,,Raylight Studios,E,0.1
